title,rent_type,district,sub_district,community,area,orientation,bedrooms,living_rooms,bathrooms,tags,platform,price
整租·景欣园 4室2厅 东南,整租,通州,果园,景欣园,193.0,193.00㎡,4.0,2.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间,链家,8500
整租·世贸国际公寓 1室1厅 北,整租,朝阳,东大桥,世贸国际公寓,75.0,75.00㎡,1.0,1.0,1.0,官方核验|精装|集中供暖,链家,10700
整租·首邑上城 3房间 西南,整租,大兴,枣园,首邑上城,97.0,97.00㎡,,,,官方核验|近地铁|集中供暖|随时看房,链家,5000
整租·时尚街区西区 3室1厅 南/北,整租,通州,梨园,时尚街区西区,93.3,93.30㎡,3.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,5300
整租·新华联丽景 4室2厅 南/北,整租,朝阳,十里堡,新华联丽景,171.14,171.14㎡,4.0,2.0,2.0,官方核验|精装|集中供暖|双卫生间,链家,17000
整租·官悦欣园B区 1室1厅 南,整租,朝阳,百子湾,官悦欣园B区,57.12,朝阳-百子湾-官悦欣园B区,1.0,1.0,1.0,公寓|精装|押一付一|随时看房,自如,5960
整租·荣丰2008 1室1厅 西,整租,西城,广安门,荣丰2008,19.14,西城-广安门-荣丰2008,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,3790
整租·保利茉莉公馆 2室1厅 南,整租,大兴,高米店,保利茉莉公馆,90.98,大兴-高米店-保利茉莉公馆,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,6190
整租·呼家楼新街大院 2室1厅 南,整租,朝阳,红庙,呼家楼新街大院,63.2,朝阳-红庙-呼家楼新街大院,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,7090
整租·安贞里 2室1厅 西北,整租,朝阳,安贞,安贞里,57.43,57.43㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖,链家,6350
整租·首地浣溪谷 3室1厅 南/北,整租,大兴,南中轴机场商务区,首地浣溪谷,93.73,93.73㎡,3.0,1.0,1.0,官方核验|随时看房,链家,1700
整租·东王庄 2室1厅 南,整租,海淀,五道口,东王庄,60.1,海淀-五道口-东王庄,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,7760
整租·旭辉E天地 2房间 北,整租,房山,良乡,旭辉E天地,35.0,35.00㎡,,,,官方核验|近地铁|精装|集中供暖|随时看房,链家,2200
整租·半岛国际公寓 2室1厅 北,整租,朝阳,太阳宫,半岛国际公寓,95.09,朝阳-太阳宫-半岛国际公寓,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,10130
整租·华美橡树岭 2室1厅 南,整租,朝阳,双桥,华美橡树岭,77.84,77.84㎡,2.0,1.0,1.0,官方核验|精装|集中供暖,链家,5100
整租·长阳半岛怡和南路10号院 车库,整租,房山,长阳,长阳半岛怡和南路10号院,35.0,35.00㎡,,,,官方核验|集中供暖,链家,600
整租·光明楼 2室1厅 东,整租,东城,广渠门,光明楼,41.06,东城-广渠门-光明楼,2.0,1.0,1.0,新上|公寓|精装|集中供暖|押一付一,自如,5430
整租·三源里街 1室1厅 东南,整租,朝阳,亮马桥,三源里街,44.62,44.62㎡,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5752
整租·西便门东里 1室1厅 东,整租,西城,木樨地,西便门东里,43.59,43.59㎡,1.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,5490
整租·旭辉御府 4室2厅 南/北,整租,大兴,高米店,旭辉御府,179.0,179.00㎡,4.0,2.0,2.0,官方核验|精装|双卫生间,链家,13000
整租·园博嘉园 2室1厅 东南,整租,丰台,丰台其它,园博嘉园,87.0,87.00㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖,链家,5100
整租·海子角南里 3室2厅 南/北,整租,大兴,观音寺,海子角南里,131.98,131.98㎡,3.0,2.0,2.0,官方核验|集中供暖|双卫生间,链家,4600
整租·郭庄北里 1室1厅 南,整租,东城,永定门,郭庄北里,41.95,41.95㎡,1.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一,自如,5190
整租·建新北区 2室1厅 南,整租,顺义,顺义城,建新北区,52.76,52.76㎡,2.0,1.0,1.0,官方核验|集中供暖,链家,2500
整租·合生麒麟社 2房间 西北,整租,朝阳,望京,合生麒麟社,86.0,86.00㎡,,,,官方核验|近地铁|精装|集中供暖,链家,8600
整租·绿城百合公寓南区 3室2厅 南/北,整租,房山,阎村,绿城百合公寓南区,118.91,118.91㎡,3.0,2.0,2.0,官方核验|精装|双卫生间|随时看房,链家,3800
整租·大成时代公馆 1房间 西,整租,丰台,岳各庄,大成时代公馆,75.0,75.00㎡,,,,官方核验|精装|集中供暖,链家,7000
整租·华贸城 1室1厅 西,整租,朝阳,北苑,华贸城,53.0,53.00㎡,1.0,1.0,1.0,公寓|月租|精装|押一付一|随时看房,自如,5490
整租·兰园 2室1厅 南/北,整租,海淀,马连洼,兰园,71.0,71.00㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖,链家,6200
整租·碧桂园小区A区 2室1厅 南/北,整租,房山,长阳,碧桂园小区A区,90.22,90.22㎡,2.0,1.0,1.0,官方核验|随时看房,链家,3100
整租·迎风四里 3室1厅 南/北,整租,房山,燕山,迎风四里,60.0,60.00㎡,3.0,1.0,1.0,官方核验|精装|集中供暖,链家,1400
整租·恩济庄缘 2室1厅 南/西,整租,海淀,定慧寺,恩济庄缘,108.0,108.00㎡,2.0,1.0,1.0,官方核验|集中供暖,链家,8500
整租·富润家园 2室1厅 西,整租,海淀,学院路,富润家园,94.46,海淀-学院路-富润家园,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,9460
整租·林校北里 2室1厅 南/北,整租,大兴,黄村火车站,林校北里,63.0,63.00㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,2800
整租·金茂府东区 1房间 南,整租,朝阳,大望路,金茂府东区,51.86,51.86㎡,,,,官方核验|近地铁|精装|集中供暖,链家,8500
整租·石景苑 2室1厅 南/北,整租,顺义,顺义城,石景苑,98.0,98.00㎡,2.0,1.0,2.0,官方核验|集中供暖|双卫生间|随时看房,链家,3800
整租·润千秋佳苑 1室1厅 东,整租,海淀,西北旺,润千秋佳苑,56.39,海淀-西北旺-润千秋佳苑,1.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一,自如,6960
整租·世纪东方城南区 1室1厅 西北,整租,朝阳,欢乐谷,世纪东方城南区,59.14,朝阳-欢乐谷-世纪东方城南区,1.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,5260
整租·北三环中路46号院 1室1厅 南,整租,海淀,小西天,北三环中路46号院,38.14,海淀-小西天-北三环中路46号院,1.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一,自如,6790
整租·日月天地 1室1厅 北,整租,丰台,方庄,日月天地,102.25,102.25㎡,1.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,6900
整租·天通西苑三区 2室2厅 南/北,整租,昌平,天通苑,天通西苑三区,139.17,139.17㎡,2.0,2.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间,链家,7300
整租·首开华润城 1室1厅 南,整租,丰台,科技园区,首开华润城,57.59,丰台-科技园区-首开华润城,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5030
整租·福润四季A区 1室1厅 西,整租,朝阳,东坝,福润四季A区,58.76,58.76㎡,1.0,1.0,1.0,官方核验|精装|集中供暖,链家,4200
整租·裕龙二区 3室2厅 南/北,整租,顺义,顺义城,裕龙二区,136.17,136.17㎡,3.0,2.0,2.0,官方核验|集中供暖|双卫生间|随时看房,链家,4400
整租·恒大名都 1室1厅 西,整租,朝阳,北苑,恒大名都,59.39,朝阳-北苑-恒大名都,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5590
整租·万科中粮假日风景 2室1厅 南,整租,丰台,青塔,万科中粮假日风景,90.33,90.33㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,6490
整租·万达大湖公馆 3室2厅 南/北,整租,朝阳,奥林匹克公园,万达大湖公馆,296.18,296.18㎡,3.0,2.0,3.0,官方核验|精装,链家,28700
整租·杨庄小区 3室1厅 南/北,整租,石景山,杨庄,杨庄小区,90.45,90.45㎡,3.0,1.0,1.0,官方核验|精装|集中供暖,链家,5200
整租·合生国际花园 1室1厅 东,整租,朝阳,双井,合生国际花园,65.39,65.39㎡,1.0,1.0,1.0,新上|公寓|精装|集中供暖|押一付一|随时看房,曼舍MAISON,11500
整租·怡海花园富泽园 2室1厅 西南,整租,丰台,科技园区,怡海花园富泽园,105.2,105.20㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,7430
整租·7克拉 3房间 复式 西,整租,丰台,马家堡,7克拉,31.99,31.99㎡,,,,官方核验|近地铁|集中供暖|双卫生间|随时看房,链家,7200
整租·时雨园 1室1厅 西北,整租,海淀,世纪城,时雨园,59.28,59.28㎡,1.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,8500
整租·宾阳西里北区 3室1厅 南/北,整租,密云,鼓楼街道,宾阳西里北区,95.25,95.25㎡,3.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,1300
整租·红山世家 1室0厅 南,整租,西城,广安门,红山世家,54.49,54.49㎡,1.0,0.0,1.0,官方核验|随时看房,链家,5000
整租·西便门西里 1室1厅 南,整租,西城,木樨地,西便门西里,40.89,40.89㎡,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,6198
整租·霄云里8号 2房间 东/北,整租,朝阳,燕莎,霄云里8号,91.64,91.64㎡,,,,官方核验|近地铁|精装|集中供暖|双卫生间|随时看房,链家,9500
整租·合顺家园 2室1厅 南,整租,丰台,新宫,合顺家园,82.32,82.32㎡,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,5960
整租·上地东里 2室2厅 复式 南/北,整租,海淀,上地,上地东里,62.4,62.40㎡,2.0,2.0,1.0,官方核验|近地铁|精装|集中供暖,链家,7000
整租·西坝河东里 2室1厅 南,整租,朝阳,西坝河,西坝河东里,53.62,53.62㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一,自如,6890
整租·万和风景 4室2厅 南/北,整租,密云,鼓楼街道,万和风景,330.0,330.00㎡,4.0,2.0,2.0,官方核验|精装|集中供暖|双卫生间,链家,5000
整租·西山甲一号 4室1厅 南/北,整租,丰台,丰台其它,西山甲一号,151.0,151.00㎡,4.0,1.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间,链家,13000
整租·安外大街82号院 2室1厅 东,整租,东城,和平里,安外大街82号院,54.12,东城-和平里-安外大街82号院,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,7230
整租·文林大厦 1室1厅 南,整租,海淀,皂君庙,文林大厦,72.68,72.68㎡,1.0,1.0,1.0,官方核验|精装|集中供暖,链家,8900
整租·华威西里 1室1厅 南,整租,朝阳,潘家园,华威西里,44.28,44.28㎡,1.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,3500
整租·东亚创展国际 1房间 西,整租,顺义,后沙峪,东亚创展国际,40.0,40.00㎡,,,,官方核验|精装|集中供暖|随时看房,链家,3000
整租·乐澜宝邸 2室1厅 南,整租,朝阳,劲松,乐澜宝邸,103.0,103.00㎡,2.0,1.0,1.0,官方核验|近地铁|精装,链家,10000
整租·苹果社区北区 3室2厅 北,整租,朝阳,双井,苹果社区北区,134.7,134.70㎡,3.0,2.0,1.0,官方核验|精装|集中供暖|随时看房,链家,10000
整租·陶然湖景 5室2厅 东南,整租,西城,陶然亭,陶然湖景,158.75,158.75㎡,5.0,2.0,2.0,官方核验|双卫生间,链家,19500
整租·主场 1室1厅 北,整租,朝阳,亚运村小营,主场,43.65,朝阳-亚运村小营-主场,1.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,5860
整租·海淀幸福里 3室1厅 南,整租,海淀,海淀北部新区,海淀幸福里,149.05,海淀-海淀北部新区-海淀幸福里,3.0,1.0,2.0,公寓|精装|集中供暖|押一付一|双卫生间|随时看房,自如,12990
整租·水色时光四区 4室2厅 南/北,整租,顺义,顺义其它,水色时光四区,272.33,272.33㎡,4.0,2.0,3.0,官方核验|集中供暖,链家,4500
整租·时间国际中心  4室1厅 南/北,整租,朝阳,三元桥,时间国际中心,344.23,344.23㎡,4.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,38000
整租·太平桥西里 2室1厅 南,整租,丰台,太平桥,太平桥西里,63.77,63.77㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,6360
整租·CUV国际公寓 2房间 东,整租,丰台,玉泉营,CUV国际公寓,72.19,72.19㎡,,,,官方核验|近地铁|精装|集中供暖|随时看房,链家,5200
整租·设计师广场 1室1厅 东北,整租,丰台,科技园区,设计师广场,48.21,48.21㎡,1.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,4160
整租·亚林西居住区8号院 2室1厅 南,整租,丰台,右安门外,亚林西居住区8号院,87.0,87.00㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,7790
整租·东一时区 2室1厅 南/北,整租,朝阳,双桥,东一时区,100.0,100.00㎡,2.0,1.0,1.0,官方核验|精装|集中供暖,链家,12000
整租·瑞雪春堂 2室1厅 南,整租,房山,良乡,瑞雪春堂,91.18,91.18㎡,2.0,1.0,1.0,官方核验|精装|随时看房,链家,3100
整租·玉海园五里 1室1厅 南/北,整租,海淀,玉泉路,玉海园五里,46.0,46.00㎡,1.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,4800
整租·新龙城 2室1厅 南,整租,昌平,回龙观,新龙城,101.99,101.99㎡,2.0,1.0,2.0,公寓|近地铁|精装|押一付一|双卫生间|随时看房,自如,8030
整租·金贸中心 3房间 南,整租,西城,车公庄,金贸中心,135.0,135.00㎡,,,,官方核验|近地铁|精装|集中供暖,链家,18000
整租·新文化街 2室1厅 南,整租,西城,金融街,新文化街,59.3,59.30㎡,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,10690
整租·鲁能7号院溪园 3室2厅 南/北,整租,顺义,马坡,鲁能7号院溪园,118.0,118.00㎡,3.0,2.0,2.0,官方核验|精装|双卫生间|随时看房,链家,3500
整租·沿湖小区 2室1厅 南/北,整租,密云,鼓楼街道,沿湖小区,88.05,88.05㎡,2.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,1800
整租·国瑞城中区 1室1厅 北,整租,东城,崇文门,国瑞城中区,61.99,61.99㎡,1.0,1.0,1.0,官方核验|精装|集中供暖,链家,6300
整租·广和东里 3室1厅 南/北,整租,朝阳,劲松,广和东里,63.5,63.50㎡,3.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,5800
整租·龙熙顺景甲区 5室2厅 南/北,整租,大兴,大兴新机场,龙熙顺景甲区,211.88,211.88㎡,5.0,2.0,3.0,官方核验|精装,链家,6400
整租·天龙华鹤 1房间 北,整租,丰台,科技园区,天龙华鹤,72.0,72.00㎡,,,,官方核验|精装|集中供暖|随时看房,链家,4700
整租·泰华龙旗广场 4房间 南,整租,昌平,回龙观,泰华龙旗广场,152.0,152.00㎡,,,,官方核验|精装|随时看房,链家,8800
整租·八角南路 1室1厅 南,整租,石景山,八角,八角南路,36.39,36.39㎡,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一,自如,4290
整租·富力又一城B区 2室2厅 东南/北,整租,朝阳,豆各庄,富力又一城B区,94.42,94.42㎡,2.0,2.0,1.0,官方核验|近地铁,链家,6300
整租·西罗园南里 2室1厅 南,整租,丰台,西罗园,西罗园南里,57.0,丰台-西罗园-西罗园南里,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,5030
整租·中海寰宇天下熙山府 2室1厅 南,整租,石景山,古城,中海寰宇天下熙山府,85.0,85.00㎡,2.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,8250
整租·玉海园一里 2室1厅 东/南,整租,海淀,玉泉路,玉海园一里,70.96,70.96㎡,2.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,6400
整租·聪慧里 3室1厅 东/西,整租,房山,良乡,聪慧里,73.71,73.71㎡,3.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,2800
整租·人民日报社家属区 1室1厅 南,整租,朝阳,红庙,人民日报社家属区,37.36,朝阳-红庙-人民日报社家属区,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,7090
整租·新村 3室1厅 南/北,整租,怀柔,怀柔,新村,91.29,91.29㎡,3.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,2500
整租·化石营 1室1厅 西南,整租,朝阳,东大桥,化石营,41.8,朝阳-东大桥-化石营,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5460
整租·天宁寺东里 2室1厅 南,整租,西城,天宁寺,天宁寺东里,57.36,西城-天宁寺-天宁寺东里,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,7290
整租·芍药居甲2号院 1室1厅 东,整租,朝阳,芍药居,芍药居甲2号院,41.57,朝阳-芍药居-芍药居甲2号院,1.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,6030
整租·南苑村北区 1室1厅 东,整租,丰台,新宫,南苑村北区,60.51,60.51㎡,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,4330
整租·沿海赛洛城一期 2室1厅 东南,整租,朝阳,百子湾,沿海赛洛城一期,92.0,92.00㎡,2.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,6500
整租·瑞雪春堂 4室2厅 南/北,整租,房山,良乡,瑞雪春堂,86.18,86.18㎡,4.0,2.0,1.0,官方核验|随时看房,链家,4700
整租·定安西里 2室1厅 南,整租,丰台,木樨园,定安西里,53.4,53.40㎡,2.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,4000
整租·华业东方玫瑰C区 2室1厅 东/西,整租,通州,临河里,华业东方玫瑰C区,75.0,75.00㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,4800
整租·清澄名苑北区 2室1厅 西,整租,大兴,黄村中,清澄名苑北区,127.4,127.40㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,7500
整租·鑫源国际 3房间 南,整租,丰台,成寿寺,鑫源国际,53.72,53.72㎡,,,,官方核验|集中供暖,链家,6100
整租·北京金茂府 4室2厅 南/西/北,整租,丰台,宋家庄,北京金茂府,244.37,244.37㎡,4.0,2.0,3.0,官方核验|近地铁|精装|集中供暖,链家,34000
整租·信德园二期（考拉社区） 1室0厅 东,整租,西城,菜户营,信德园二期（考拉社区）,49.71,49.71㎡,1.0,0.0,1.0,官方核验|集中供暖,链家,5400
整租·平原里小区 2室1厅 南,整租,西城,牛街,平原里小区,63.67,63.67㎡,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,7390
整租·中堂 2室2厅 南/北,整租,丰台,岳各庄,中堂,111.81,111.81㎡,2.0,2.0,2.0,官方核验|精装|集中供暖|双卫生间,链家,8800
