city,title,price,price_per_sqm,area,bedrooms,living_rooms,bathrooms,floor,total_floors,orientation,district,subway,agency,url,scrape_time,layout_type,orientation_clean,price_category,area_category,floor_category
广州,优质3居室,14819,154.58346602557003,62.477273037811884,3,2,2,5,30,西南,武侯区,True,链家,https://example.com/listing/663,2025-12-11 20:56:45,3居,西南,中高价,中等,低楼层
广州,优质1居室,11369,237.73494959082956,39.74755617680072,2,2,1,3,18,北,南山区,True,麦田房产,https://example.com/listing/664,2025-12-11 20:56:45,2居,北,中高价,小户型,低楼层
北京,优质3居室,11283,75.34322438828978,149.1098154585316,2,2,1,12,8,北,武侯区,True,我爱我家,https://example.com/listing/665,2025-12-11 20:56:45,2居,北,中高价,大户型,高楼层
成都,优质2居室,15171,119.46319402242807,48.744180951671915,1,2,2,15,8,西,海淀区,True,麦田房产,https://example.com/listing/666,2025-12-11 20:56:45,1居,西,中高价,小户型,高楼层
北京,优质3居室,7774,119.0797771164634,148.61051927561772,1,1,2,10,25,东北,海淀区,False,麦田房产,https://example.com/listing/667,2025-12-11 20:56:45,1居,东北,中低价,大户型,中楼层
上海,优质1居室,8519,158.00473189862652,147.2735919079737,2,2,1,26,19,西,武侯区,False,个人,https://example.com/listing/668,2025-12-11 20:56:45,2居,西,中低价,大户型,高楼层
北京,优质1居室,12983,295.09218523554625,125.25817246896476,1,2,1,20,12,南,南山区,False,麦田房产,https://example.com/listing/669,2025-12-11 20:56:45,1居,南,中高价,大户型,高楼层
广州,优质3居室,16939,66.87563667095549,109.13075544983971,4,2,1,19,30,西北,武侯区,False,中原地产,https://example.com/listing/670,2025-12-11 20:56:45,四居及以上,西北,高价,较大,中楼层
北京,优质3居室,2781,179.67524859514876,99.33684603013016,2,2,1,16,8,北,海淀区,True,麦田房产,https://example.com/listing/671,2025-12-11 20:56:45,2居,北,低价,较大,高楼层
成都,优质1居室,18282,94.84117050305261,133.93218544534017,1,1,1,28,20,西北,南山区,False,中原地产,https://example.com/listing/672,2025-12-11 20:56:45,1居,西北,高价,大户型,高楼层
深圳,优质2居室,8823,292.669136352436,64.73274259433856,4,1,2,11,25,东,海淀区,False,链家,https://example.com/listing/673,2025-12-11 20:56:45,四居及以上,东,中低价,中等,中楼层
北京,优质2居室,9193,78.32587618186605,86.12174549818525,1,2,1,8,32,东南,南山区,False,个人,https://example.com/listing/674,2025-12-11 20:56:45,1居,东南,中低价,中等,低楼层
成都,优质3居室,4113,150.90025059039783,104.32679632398023,1,2,1,3,8,南北,南山区,True,中原地产,https://example.com/listing/675,2025-12-11 20:56:45,1居,南北,低价,较大,中楼层
成都,优质2居室,18280,234.47124620865154,79.34285710433893,1,2,2,23,34,东,武侯区,False,麦田房产,https://example.com/listing/676,2025-12-11 20:56:45,1居,东,高价,中等,中楼层
广州,优质1居室,15565,226.13860700686132,81.29837449083216,2,1,1,7,20,北,武侯区,False,个人,https://example.com/listing/677,2025-12-11 20:56:45,2居,北,高价,中等,中楼层
成都,优质3居室,12183,155.68215922348307,69.63416010025013,3,1,1,23,26,西南,武侯区,False,个人,https://example.com/listing/678,2025-12-11 20:56:45,3居,西南,中高价,中等,高楼层
成都,优质1居室,19961,136.63104198817956,97.70781800214432,1,1,2,29,16,西北,南山区,True,中原地产,https://example.com/listing/679,2025-12-11 20:56:45,1居,西北,高价,较大,高楼层
成都,优质1居室,11203,149.40309463821762,132.06894336181392,4,1,1,7,20,西,南山区,False,中原地产,https://example.com/listing/680,2025-12-11 20:56:45,四居及以上,西,中低价,大户型,中楼层
成都,优质2居室,17795,116.06906578965982,54.18340536075754,2,1,2,14,23,东南,海淀区,False,我爱我家,https://example.com/listing/681,2025-12-11 20:56:45,2居,东南,高价,小户型,中楼层
上海,优质3居室,15489,101.33323467669996,142.13196465041295,2,2,1,2,12,东北,浦东新区,False,我爱我家,https://example.com/listing/682,2025-12-11 20:56:45,2居,东北,中高价,大户型,低楼层
上海,优质3居室,7546,170.7599243897225,112.69051844978756,4,1,1,10,10,东,武侯区,True,个人,https://example.com/listing/683,2025-12-11 20:56:45,四居及以上,东,中低价,较大,高楼层
广州,优质2居室,8852,117.13343901690183,128.7927855216036,1,1,1,19,14,东北,天府新区,False,我爱我家,https://example.com/listing/684,2025-12-11 20:56:45,1居,东北,中低价,大户型,高楼层
北京,优质1居室,4551,121.86541622431253,96.7428831156014,3,2,2,26,9,西北,海淀区,True,麦田房产,https://example.com/listing/685,2025-12-11 20:56:45,3居,西北,低价,较大,高楼层
成都,优质1居室,8411,214.18901586863927,123.54200417088762,1,1,2,9,33,西北,海淀区,True,链家,https://example.com/listing/686,2025-12-11 20:56:45,1居,西北,中低价,大户型,低楼层
北京,优质1居室,18391,292.134332924973,31.944047680736066,4,1,2,16,22,南北,朝阳区,True,个人,https://example.com/listing/687,2025-12-11 20:56:45,四居及以上,南北,高价,小户型,高楼层
北京,优质1居室,2475,200.90930013984377,128.2056509735442,2,1,2,19,14,西南,武侯区,False,链家,https://example.com/listing/688,2025-12-11 20:56:45,2居,西南,低价,大户型,高楼层
广州,优质3居室,12403,69.24486676624157,34.816663090243985,3,2,1,18,14,西南,海淀区,True,我爱我家,https://example.com/listing/689,2025-12-11 20:56:45,3居,西南,中高价,小户型,高楼层
成都,优质3居室,9239,68.89590346351675,136.7896051635435,2,1,2,9,11,南,朝阳区,True,中原地产,https://example.com/listing/690,2025-12-11 20:56:45,2居,南,中低价,大户型,高楼层
成都,优质2居室,8710,287.8558052113915,149.0355296686372,4,2,2,16,22,西,天府新区,False,个人,https://example.com/listing/691,2025-12-11 20:56:45,四居及以上,西,中低价,大户型,高楼层
深圳,优质2居室,10078,124.3226975768334,65.28809546121335,1,2,2,13,5,北,天府新区,False,我爱我家,https://example.com/listing/692,2025-12-11 20:56:45,1居,北,中低价,中等,高楼层
北京,优质3居室,4285,73.01674652061885,55.23822675429524,3,1,1,10,11,北,武侯区,True,麦田房产,https://example.com/listing/693,2025-12-11 20:56:45,3居,北,低价,小户型,高楼层
北京,优质3居室,7223,199.76114678759538,121.84360366296488,2,1,1,25,25,西北,南山区,False,个人,https://example.com/listing/694,2025-12-11 20:56:45,2居,西北,中低价,大户型,高楼层
上海,优质1居室,15521,205.91219457256653,60.36316091043039,2,1,2,20,5,东,朝阳区,False,个人,https://example.com/listing/695,2025-12-11 20:56:45,2居,东,中高价,中等,高楼层
深圳,优质1居室,16889,212.12620502967204,133.8674859806644,2,1,2,14,19,北,南山区,True,中原地产,https://example.com/listing/696,2025-12-11 20:56:45,2居,北,高价,大户型,高楼层
上海,优质2居室,8971,116.85050696438533,42.341111058897205,1,2,1,12,8,北,天府新区,True,个人,https://example.com/listing/697,2025-12-11 20:56:45,1居,北,中低价,小户型,高楼层
上海,优质3居室,13531,53.77767105361876,45.11462356552299,3,1,2,25,32,东,天府新区,True,中原地产,https://example.com/listing/698,2025-12-11 20:56:45,3居,东,中高价,小户型,高楼层
上海,优质2居室,16721,291.253842363618,147.49818661207388,1,2,2,19,33,西,浦东新区,True,我爱我家,https://example.com/listing/699,2025-12-11 20:56:45,1居,西,高价,大户型,中楼层
广州,优质3居室,6943,112.72326142277562,110.86066779240056,1,2,2,7,24,东南,浦东新区,True,麦田房产,https://example.com/listing/700,2025-12-11 20:56:45,1居,东南,中低价,较大,低楼层
广州,优质1居室,8530,219.00657201313686,131.62646693147434,1,2,2,23,14,西南,浦东新区,False,麦田房产,https://example.com/listing/701,2025-12-11 20:56:45,1居,西南,中低价,大户型,高楼层
上海,优质2居室,13116,226.65746746967739,68.91952528218216,4,2,1,15,27,南北,浦东新区,False,个人,https://example.com/listing/702,2025-12-11 20:56:45,四居及以上,南北,中高价,中等,中楼层
深圳,优质2居室,2258,202.50185426987142,111.17804994247253,4,2,1,16,13,南北,海淀区,True,个人,https://example.com/listing/703,2025-12-11 20:56:45,四居及以上,南北,低价,较大,高楼层
北京,优质3居室,2282,128.22684855341205,101.30901927703167,4,1,1,27,6,南北,浦东新区,True,我爱我家,https://example.com/listing/704,2025-12-11 20:56:45,四居及以上,南北,低价,较大,高楼层
深圳,优质1居室,15937,117.77406344101644,102.37801441475364,3,2,2,8,32,东,海淀区,True,中原地产,https://example.com/listing/705,2025-12-11 20:56:45,3居,东,高价,较大,低楼层
成都,优质2居室,3898,199.41707067567577,111.90389514452659,1,2,2,10,18,南北,海淀区,True,麦田房产,https://example.com/listing/706,2025-12-11 20:56:45,1居,南北,低价,较大,中楼层
广州,优质1居室,6135,266.52390840292287,99.04310077549182,1,1,1,4,20,西北,武侯区,True,中原地产,https://example.com/listing/707,2025-12-11 20:56:45,1居,西北,低价,较大,低楼层
北京,优质2居室,8629,286.6834322308489,81.48748431631992,4,1,1,19,5,南,海淀区,False,我爱我家,https://example.com/listing/708,2025-12-11 20:56:45,四居及以上,南,中低价,中等,高楼层
北京,优质1居室,13168,76.47645110093941,63.11072332566562,1,2,1,19,6,东,海淀区,False,麦田房产,https://example.com/listing/709,2025-12-11 20:56:45,1居,东,中高价,中等,高楼层
成都,优质3居室,2612,88.70715314942996,122.22975970958424,1,2,2,28,11,东,浦东新区,True,麦田房产,https://example.com/listing/710,2025-12-11 20:56:45,1居,东,低价,大户型,高楼层
成都,优质2居室,16203,286.1840646957699,57.15269160038234,2,1,1,21,33,西南,海淀区,False,链家,https://example.com/listing/711,2025-12-11 20:56:45,2居,西南,高价,小户型,中楼层
上海,优质2居室,19071,234.13380708369814,113.0825167385297,1,2,2,27,14,南北,南山区,True,我爱我家,https://example.com/listing/712,2025-12-11 20:56:45,1居,南北,高价,较大,高楼层
广州,优质1居室,4307,270.74845620744327,57.99993871791919,2,1,2,15,26,东北,浦东新区,False,我爱我家,https://example.com/listing/713,2025-12-11 20:56:45,2居,东北,低价,小户型,中楼层
广州,优质1居室,9133,100.65815853383579,105.03962039453447,1,1,1,14,24,东南,朝阳区,True,链家,https://example.com/listing/714,2025-12-11 20:56:45,1居,东南,中低价,较大,中楼层
深圳,优质2居室,13205,196.89646777735047,119.64939205548347,3,2,1,1,5,南,浦东新区,True,中原地产,https://example.com/listing/715,2025-12-11 20:56:45,3居,南,中高价,大户型,低楼层
上海,优质3居室,7906,225.2848986043684,56.24566666878471,4,1,2,16,17,东,海淀区,False,链家,https://example.com/listing/716,2025-12-11 20:56:45,四居及以上,东,中低价,小户型,高楼层
上海,优质1居室,4591,220.02797136174317,37.193196103356996,2,2,1,10,5,南,南山区,True,我爱我家,https://example.com/listing/717,2025-12-11 20:56:45,2居,南,低价,小户型,高楼层
上海,优质1居室,17149,152.03792271667453,45.71684915930089,4,2,1,19,9,东,浦东新区,False,中原地产,https://example.com/listing/718,2025-12-11 20:56:45,四居及以上,东,高价,小户型,高楼层
上海,优质1居室,14150,53.84872292282712,102.71963607252306,2,2,2,22,20,西,南山区,True,麦田房产,https://example.com/listing/719,2025-12-11 20:56:45,2居,西,中高价,较大,高楼层
广州,优质2居室,9183,195.73151420106578,131.93356874708826,2,1,2,3,19,西南,朝阳区,True,链家,https://example.com/listing/720,2025-12-11 20:56:45,2居,西南,中低价,大户型,低楼层
广州,优质2居室,12102,113.27538479490218,35.39961854825093,2,2,2,5,21,西北,天府新区,True,中原地产,https://example.com/listing/721,2025-12-11 20:56:45,2居,西北,中高价,小户型,低楼层
上海,优质2居室,19053,162.56356153572258,118.09815108499755,3,1,2,9,32,西,朝阳区,True,中原地产,https://example.com/listing/722,2025-12-11 20:56:45,3居,西,高价,较大,低楼层
深圳,优质2居室,3283,289.39525377095435,70.95823751400626,1,2,2,18,27,南北,天府新区,False,中原地产,https://example.com/listing/723,2025-12-11 20:56:45,1居,南北,低价,中等,中楼层
北京,优质3居室,2923,149.75882941060868,87.42340439034271,2,2,1,11,20,东南,武侯区,True,链家,https://example.com/listing/724,2025-12-11 20:56:45,2居,东南,低价,中等,中楼层
北京,优质3居室,3125,259.9504016661067,141.46314598146787,3,1,2,16,17,东北,天府新区,False,麦田房产,https://example.com/listing/725,2025-12-11 20:56:45,3居,东北,低价,大户型,高楼层
深圳,优质2居室,3529,97.13515143731279,69.83658056830146,2,2,2,2,15,西北,武侯区,False,中原地产,https://example.com/listing/726,2025-12-11 20:56:45,2居,西北,低价,中等,低楼层
上海,优质3居室,10438,218.11512450625722,85.84043207273832,1,2,2,12,21,西,浦东新区,False,链家,https://example.com/listing/727,2025-12-11 20:56:45,1居,西,中低价,中等,中楼层
广州,优质1居室,18154,294.25173860973587,31.641889771281733,2,1,1,22,21,南,武侯区,True,我爱我家,https://example.com/listing/728,2025-12-11 20:56:45,2居,南,高价,小户型,高楼层
北京,优质1居室,10004,75.47327521823419,39.7918464005806,3,1,2,6,6,南,南山区,False,链家,https://example.com/listing/729,2025-12-11 20:56:45,3居,南,中低价,小户型,高楼层
成都,优质1居室,11752,52.079985556798,61.030990936174085,1,1,2,11,17,东南,武侯区,True,链家,https://example.com/listing/730,2025-12-11 20:56:45,1居,东南,中高价,中等,中楼层
成都,优质2居室,12592,158.3956981581536,33.34226889852893,3,2,2,27,18,东,南山区,True,链家,https://example.com/listing/731,2025-12-11 20:56:45,3居,东,中高价,小户型,高楼层
深圳,优质1居室,5864,73.1563707628418,105.76503912579011,1,1,1,8,15,南,天府新区,True,中原地产,https://example.com/listing/732,2025-12-11 20:56:45,1居,南,低价,较大,中楼层
上海,优质3居室,2226,237.09608741905785,81.1678028161947,1,1,2,12,32,南北,天府新区,True,链家,https://example.com/listing/733,2025-12-11 20:56:45,1居,南北,低价,中等,中楼层
北京,优质2居室,17036,278.63716596213976,95.77742432736264,4,2,2,29,14,东北,天府新区,True,我爱我家,https://example.com/listing/734,2025-12-11 20:56:45,四居及以上,东北,高价,较大,高楼层
上海,优质3居室,13739,158.5052431771897,50.957662307559545,4,1,2,27,7,西南,武侯区,False,中原地产,https://example.com/listing/735,2025-12-11 20:56:45,四居及以上,西南,中高价,小户型,高楼层
北京,优质1居室,18648,114.67791053886025,65.51184353239393,4,2,1,2,33,南北,天府新区,True,我爱我家,https://example.com/listing/736,2025-12-11 20:56:45,四居及以上,南北,高价,中等,低楼层
深圳,优质1居室,11587,158.60082975165244,109.65893698232702,1,2,1,9,31,东北,武侯区,True,个人,https://example.com/listing/737,2025-12-11 20:56:45,1居,东北,中高价,较大,低楼层
深圳,优质1居室,13749,230.86195446250025,145.83632683564798,2,1,1,15,21,东南,武侯区,False,链家,https://example.com/listing/738,2025-12-11 20:56:45,2居,东南,中高价,大户型,高楼层
成都,优质2居室,2645,52.26354039509275,36.050012832265104,3,2,1,2,19,南北,海淀区,True,中原地产,https://example.com/listing/739,2025-12-11 20:56:45,3居,南北,低价,小户型,低楼层
上海,优质3居室,18299,197.3634973711743,136.84611850263192,3,1,2,29,13,西南,海淀区,True,中原地产,https://example.com/listing/740,2025-12-11 20:56:45,3居,西南,高价,大户型,高楼层
成都,优质2居室,15675,203.32292122184475,99.22574415734502,3,1,2,1,14,西南,武侯区,True,链家,https://example.com/listing/741,2025-12-11 20:56:45,3居,西南,高价,较大,低楼层
